Id,App,Name,Description,MainWindowTitle,StartTime,EndTime,Path
10560,,ApplicationFrameHost,Application Frame Host,Microsoft Store,2021-07-14T19:52:23,2021-07-14T19:52:54,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:52:54,2021-07-14T19:53:26,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:53:26,2021-07-14T19:53:58,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:53:58,2021-07-14T19:54:30,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:54:30,2021-07-14T19:55:02,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:55:02,2021-07-14T19:55:34,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:55:34,2021-07-14T19:56:06,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:56:06,2021-07-14T19:56:38,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:56:38,2021-07-14T19:57:10,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:57:10,2021-07-14T19:57:42,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:57:42,2021-07-14T19:58:14,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:58:14,2021-07-14T19:58:46,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:58:46,2021-07-14T19:59:18,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:59:18,2021-07-14T19:59:50,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T19:59:50,2021-07-14T20:00:22,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:00:22,2021-07-14T20:00:54,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:00:54,2021-07-14T20:01:25,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:01:25,2021-07-14T20:01:57,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:01:57,2021-07-14T20:02:29,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:02:29,2021-07-14T20:03:01,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:03:01,2021-07-14T20:03:33,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:03:33,2021-07-14T20:04:05,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:04:05,2021-07-14T20:04:37,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:04:37,2021-07-14T20:05:09,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:05:09,2021-07-14T20:05:41,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:05:41,2021-07-14T20:06:13,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:06:13,2021-07-14T20:06:45,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:06:45,2021-07-14T20:07:17,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:07:17,2021-07-14T20:07:49,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:07:49,2021-07-14T20:08:21,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:08:21,2021-07-14T20:08:53,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:08:53,2021-07-14T20:09:25,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:09:25,2021-07-14T20:09:56,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:09:56,2021-07-14T20:10:28,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:10:28,2021-07-14T20:11:00,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:11:00,2021-07-14T20:11:32,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:11:32,2021-07-14T20:12:04,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:12:04,2021-07-14T20:12:36,C:\WINDOWS\system32\ApplicationFrameHost.exe
10560,,ApplicationFrameHost,Application Frame Host,Settings,2021-07-14T20:12:36,2021-07-14T20:13:08,C:\WINDOWS\system32\ApplicationFrameHost.exe
